id,title,text,date,source,classification
3e33b0946f3facff86c0dbefdfe8cd02,4 killed after oil-drilling ship overturns in Gulf of Suez,"An oil-drilling ship capsized in the Gulf of Suez, killing at least four crewmen and leaving four others missing, authorities said Wednesday. There were 30 workers on board when the drilling ship capsized.(AFP file)

The drilling ship overturned Tuesday evening off the city of Ras Ghareb, on the African side of the Gulf of Suez, the Red Sea’s northwestern arm and a crucial shipping route, the Petroleum Ministry said in a statement.

Know the latest trending news with HT. Read detailed articles here

There were 30 workers on board when the drilling ship capsized, said Amr Hanafy, governor of the Red Sea province.

Rescue teams recovered four bodies and rescued two 22 others who were taken to hospitals, he said.

He said ships from the Egyptian navy joined the search-and-rescue efforts which were still ongoing overnight for four missing crewmen.

It wasn’t immediately clear what caused the drilling ship to capsize and authorities say investigations were ongoing. Local media reported it was being tugged for excavations in another area when it overturned.

The capsizing happened in an area called Gabel el-Zeit, a prominent Egyptian oil production site around 300 kilometers (186 miles) south of the Suez Canal, the ministry said in a statement.

The capsizing didn't disrupt vessels transiting through the canal, which links the Gulf of Suez to the Mediterranean Sea, Adm. Ossam Rabei, head of the canal authority, said.

Rabei said in a statement that 33 vessels were scheduled to transit Wednesday through the global waterway.",2025-07-02T13:11:35+05:30,Times of India,2
493f729d8b6ad480f8006ba3412ebbd0,Bengaluru police officer killed in hit-and-run accident while transporting drug suspects,"In a shocking incident, a police sub-inspector (PSI) from the Talaghattapura station was killed in a hit-and-run accident while transporting two drug case accused on the night of June 24, 2025. The deceased has been identified as Mahboob Guddahalli, aged 40, who passed away in the early morning hours of June 29, Sunday, after a week-long battle for survival. Bengaluru hit-and-run accident: CCTV footage showed that a truck rear ended the PSI's car at high speed, and then fled the scene.

ALSO READ | ‘Why can’t we pretend there’s a pandemic?’: Bengaluru entrepreneur’s cry for WFH amid traffic woes

Know the latest trending news with HT. Read detailed articles here

He was a 2016 batch officer selected under the in-service quota. The incident occurred at around 2:30 am near Surya Nagar, in the Hebbagodi limits, when PSI Guddahalli was travelling with two accused persons, identified as Sayed Wasim and Sayed Amir, who are both linked to a major drug case.

Hindustan Times accessed CCTV footage of the incident, which showed that the vehicle was struck by an unidentified truck from the rear. It then fled the scene, leaving the officer critically injured.

ALSO READ | ‘Will I reach office before lunch?’ Bengaluru man stuck in traffic for 40 minutes to cover 3 km

Following the accident, the suspects fled the scene, leaving PSI Guddahalli to endure severe injuries. The PSI sustained a rib fracture and multiple bruises on his thigh. Despite immediate medical attention, Guddahalli developed complications in the days that followed and his condition deteriorated steadily, after which he succumbed to his injuries early on Sunday.

Authorities have initiated an investigation into the hit-and-run case and are searching for the truck driver responsible for the collision. The police are also continuing their efforts to locate the suspects, Wasim and Amir, who are still at large after fleeing the scene of the accident, an officer said. Officials are however not probing the angle of Wasim and Amir's possible involvement in the accident, he said.",2025-07-01T09:31:38+05:30,Times of India,1
3718b6e6c394568e95033d86a3c0f9a6,Family of four dies in car accident in Karnataka's Tumakuru,"Four members of a family, including a 13-year-old boy, have died after the car they were travelling in allegedly collided head-on with a speeding mini truck on the bypass near Kunigal in Tumakuru district, police said on Monday. The car was also speeding, and the impact of the accident was so severe that all four passengers in the car died on the spot(iStockphoto/Representational Image)

The deceased have been identified as Seebe Gowda (50), his wife Shobha (45), daughter Dumbishree (23), and son Bhanukiran (13), they said.

Know the latest trending news with HT. Read detailed articles here

According to police, the accident occurred at around 8 pm on Sunday when the family was on their way to drop their son Bhanukiran, a class 8 student at Valley School, to his hostel near Bidanagere on the outskirts of Kunigal.

Gowda lived with his family in Magadi town. He, along with his family, was travelling together after dinner to drop the boy back at his school hostel.

Also read: 3 killed, 14 injured in road accident in Punjab’s Kapurthala

On the way, when they reached the Kunigal bypass, a speeding Canter truck coming from the wrong side on a one-way road had a head-on collision, a senior police officer said. The car was also speeding, and the impact of the accident was so severe that all four passengers in the car died on the spot, he said.

The driver of the mini truck has been booked under relevant sections of Bharatiya Nyaya Sanhita and arrested, the officer added.",2025-06-30T12:56:58+05:30,Times of India,1
a4e4f9a5276e87dc023b48b02fd7a110,"UP toddler dies in chickpeas pot, 2 yrs after sister fell, died in hot vessel","A toddler died after falling inside a hot kaddhai (vessel) in which chhole (chickpeas) was being cooked, two years after her sister's death in a similar incident. The incident took place in Uttar Pradesh's Sonbhadra district, after the 18-month-old girl's father kept a pot of chickpeas on the stove for boiling. The toddler, who was playing at the time, fell inside the vessel in which the chickpeas were being cooked.(Representative image)

According to news agency PTI, Shailendra, the toddler's father and a chaat seller, was preparing chickpeas in a pot. Just when he and his mother got busy was something else for a while, the toddler, who was playing at the time, fell inside the vessel in which the chickpeas were being cooked.

Know the latest trending news with HT. Read detailed articles here

The incident took place at around 9 am on Friday.

The toddler was rushed to a local hospital, then referred to another, where she succumbed to the grave burn injuries and died.

According to Duddhi Station House Officer (SHO) Manoj Singh, the incident was not initially reported to the police. Shailendra buried her daughter the next day near the banks of a river.

""However, upon receiving information and conducting an inquiry, it was found to be an accident,"" the SHO said.

In a bizarre coincidence, the toddler's elder sister also met a similar fate two years ago and had died after she fell into a hot cooking pot.

Similar incidents in the past

Similar incidents have taken place in many areas in the past too. In February last year, a toddler died after falling to hot water tub in Haryana's Sohna district. The toddler's mother had kept the water ready to wash clothes, but when she rushed to close windows upon seeing a group of monkeys, her child crawled up to the tub and fell inside.

In 2018, a 18-month-old baby died after her falling into a cauldron containing in Mumbai. She was playing around the house and accidentally fell into the hot pot. She suffered around 80 per cent burns, and died.

In 2014, a toddler fell into a vat of boiling sugar syrup used for jalebis. The toddler was in his mother's arms at a market in Delhi's Trilokpuri, when an e-rickshaw hit her from behind, leading the toddler to fall into the hot liquid.",2025-06-30T11:52:17+05:30,Times of India,2
8c0e1f9c64b2b402b85411d10da6bc9f,Two people die in separate road accidents in Parel and Malad,"MUMBAI: Two people lost their lives in separate accidents in Parel and Malad on Friday. The tempo driver in the first incident and a car driver in the second were both booked for causing death by negligence. Two people die in separate road accidents in Parel and Malad

According to the police, the first accident took place on the Hindmata Bridge in Parel. Harsh Yadav, 21, a college student and resident of Hari Om Nagar in Powai, picked up his friend and neighbour Vijay Yadav, 30, in his scooter. “They left on a Honda Activa Lalbaug to buy accessories for their Ganpati idol. When they reached the flyover around 2.30 pm, a speeding tempo tried to overtake them from the left.” The tempo collided with the scooter, causing it to skid to a halt.

Know the latest trending news with HT. Read detailed articles here

The tempo dragged for some distance the scooter with Harsh and Yadav before they fell on the road.

Vijay suffered serious injuries to his head and began losing blood on the spot. Harsh, also injured, tried to hail vehicles to help them get to the hospital. Many cars did not stop for a long time and by the time one finally did, it was too late. “Dr Priyanka Patil at the KEM hospital examined Vijay at the accident ward and declared him dead before arrival,” said a police officer. The Bhoiwada police registered a case against the unidentified tempo driver under sections 106 (causing death by negligence) and 281 (rash driving or riding on a public way) of the Bharatiya Nyaya Sanhita (BNS), 2023 and relevant sections of the Motor Vehicles Act at the Bhoiwada police station.

In the second incident, Brijesh Gupta, a 45-year-old sweeper, was working at the Auris Serenity building in Kanchpada, Malad, when a car knocked him down. “Prima facie, it looked like the driver accidentally pressed the accelerator and hit the sweeper due to the resultant jerk,” said a police officer. The driver took Gupta to a nearby hospital. The building’s watchman later dropped Gupta off at his house in Laljipada, where he breathed his last.

The accused driver was identified as Ashok Gupta. The Malad police booked Ashok under section 106 (causing death by negligence) of the BNS.",2025-06-29T07:12:15+05:30,Times of India,1
da50684fce728e5d74586dd1b88c7f59,"Gurugram man rams car into law student after dozing off while driving, held","A 31-year-old civil engineer based in Gurugram was arrested on Thursday for ramming his car into two people after he fell asleep while driving. The CCTV footage of the incident, which took place on June 24, has gone viral.(Video screengrab)

The accused, identified as Mohit, hit two friends with his car on the Delhi-Jaipur Highway, police told PTI news agency.

Know the latest trending news with HT. Read detailed articles here

While one of the friends, Harsh Singhal, who was a law student, lost his life in the incident, the other was admitted to the hospital and is said to be in a stable condition. Harsh was a resident of Om Vihar in Sector 23, and was pursuing LLB at a local college.

Mohit is a resident of the Noorpur Bohra Kalan village in Gurugram's Sector 14, where he was staying at a rented paying guest accommodation.

The CCTV footage of the incident, which took place on June 24, has gone viral. The video shows a speeding Skoda car ramming into Harsh and his friend Abhishek Kumar, with both being thrown 10 meters away after the impact.

What led to the accident

Harsh had reached the Chanchal Dhaba – where the accident took place – at 3 am with another friend, Moksh, on a motorcycle. After the accident, Moksh told NDTV that the friends were waiting for their turn because the dhaba was “very crowded”. “Meanwhile, Harsh met an old friend Abhishek, and they stood near the service lane's railing to chat,” Moksh said.

The accused, who was returning to his PG accommodation at this time, fell asleep on the wheels, thus leading to the accident, NDTV quoted Gurugram Police spokesperson Sandeep as saying.

In the aftermath, some people tried to chase the white car, but the driver fled the scene. Both Harsh and Abhishek were taken to the hospital. However, the former was declared dead. Abhishek was treated for his injuries, his condition eventually returning to stable.

The police later looked at the CCTV footage to determine the identity of the driver, who was later arrested. They also seized the vehicle involved in the accident.",2025-06-27T10:36:19+05:30,Times of India,1
0013568fb90379f031d8b99934feecd7,"1 dead, 3 injured as sleepy driver rams car into trailer","NAVI MUMBAI: A 38-year-old died in an accident on Mumbai-Goa highway when the deceased’s friend, who was driving the car, was sleepy and rammed into a parked trailer. The driver has been booked for negligent and rash driving. 1 dead, 3 injured as sleepy driver rams car into trailer

According to the police, the incident occurred at 1:30 am on Tuesday on the Mumbai-Goa highway in Raigad district when the speeding car rammed into a trailer parked in front of a petrol pump.

Know the latest trending news with HT. Read detailed articles here

“Siddesh Shinde, a resident of Godrej hill in Kalyan West, was returning from Chiplun with three of his friends. Shinde felt sleepy, lost control of the vehicle and rammed into a parked trailer. This resulted in the death of Aditya Verma, 38, one of Shinde’s friends who was in the car while the accident occurred. Shinde and two others in the car were injured,” said the investigating officer. The Kolad police have registered a case against Shinde for rash and negligent driving.",2025-06-26T08:00:20+05:30,Times of India,1
8c41c7bee3ca8207ba0dde5b9498f302,"Tragedy in Malihabad:Teen dies in mishap, friend ends life hours later",": In a deeply tragic incident in Malihabad on Wednesday morning, two teenage friends lost their lives within hours of each other—one in an accident, the other, unable to cope with the loss, by suicide. Both bodies have been sent for post-mortem examination. As of now, no formal complaint has been lodged by the families (For representation only)

According to police, Manish Kumar (18) and Sagar (19), both residents of Sarawan village, were walking to a nearby orchard around 8:30 am to pluck mangoes. While joking along the roadside, Sagar allegedly gave Manish a playful nudge, inadvertently pushing him into the path of an oncoming truck. Manish died on the spot.

Know the latest trending news with HT. Read detailed articles here

Overwhelmed by shock and guilt, Sagar reportedly first attempted to lie down in front of another truck, but the driver managed to stop in time. Witnesses said he then ran towards Faridipur village, where he jumped in front of a train near a railway crossing and died.

SHO Malihabad, Surendra Singh Bhati, confirmed that the two were very close. “Manish’s sudden death deeply affected Sagar. He couldn’t handle the trauma,” the officer said.

Both bodies have been sent for post-mortem examination. As of now, no formal complaint has been lodged by the families.",2025-06-26T05:00:12+05:30,Times of India,1
404dedc6df59baa7a7c1d0156f24e5a9,"Four, including infant, killed as car plunges into canal amid heavy rain in Haldwani","Haldwani: Four people, including an infant, were killed and three others were injured when the vehicle they were travelling in skidded off the Rampur road and plunged into a canal in Nainital district’s Haldwani on Wednesday morning, police said. The car had skidded off the Rampur road and plunged into a canal in Nainital district’s Haldwani on Wednesday morning. (Sourced/HT)

The accident occurred amid heavy rainfall, trapping seven people. A police team reached the spot, and with the help of locals, the car was pulled out of the canal, Haldwani superintendent of police Prakash Chandra said.

Know the latest trending news with HT. Read detailed articles here

All those travelling in the car were residents of Kichha in Udham Singh Nagar. Four died on the spot. The deceased were identified as Rakesh Kumar (32), Neetu (36), Kamla Devi (50), and an infant.

Also Read: 4 killed, 26 injured as bus plunges into gorge in Nainital district

The injured passengers — Ramesh (42), Rama Devi (30), and driver Shyam Lal (45) — were admitted to Sushila Tiwari Hospital in Haldwani.

“The incident happened amid heavy rainfall in Haldwani. The canals and nullahs were overflowing due to heavy rains when the accident took place,” an officer said.",2025-06-25T13:10:55+05:30,Times of India,1
e146d47ff2903f5691c8496a28f3f31f,Army havildar dies after dummy bomb dropped from drone falls on him during training,"BHOPAL: A 37-year-old havildar in the Indian Army died due to an accident during a training exercise at Bhopal’s Sukhi Sevaniya range, police said on Tuesday. A senior police officer said Vijay Singh, 37, died on the spot after a dummy bomb dropped from a drone struck him on the head. (FILE)

A senior police officer said Vijay Singh, 37, died on the spot after a dummy bomb dropped from a drone struck him on the head.

Know the latest trending news with HT. Read detailed articles here

Pramod Sinha, superintendent of police (SP) Bhopal rural, said, ”The incident took place on Monday evening during a training session when soldiers were being taught to drop bombs from drones and to protect themselves. An iron dummy bomb was placed in a drone flying over the range and was to be dropped at a designated range. But it fell on Singh. He didn’t get time to save himself.”

Singh, a resident of Uttarakhand, was posted as a havildar in Bhopal’s Bairagarh area. According to a police officer, the bomb weighed over 4 kg and fell from a height of 400 feet.",2025-06-24T22:27:40+05:30,Times of India,2
3de8e370eeb9ee04188aa92306d483ea,"Woman killed, family injured as landslide hits Uttarakhand's Badrinath highway","A woman pilgrim from Haryana died, while her husband and 10-year-old daughter were injured on Monday when their car was hit by a landslide near Patalganga, between Joshimath and Pipalkoti on the Badrinath national highway in Uttarakhand's Chamoli district. Police and State Disaster Response Force (SDRF) teams reached the spot and launched relief-and-rescue operations.(ANI)

District Magistrate Sandeep Tiwari said the injured girl and his father have been brought to Pipalkoti for treatment.

Know the latest trending news with HT. Read detailed articles here

Police and State Disaster Response Force (SDRF) teams reached the spot and launched relief-and-rescue operations.

Shilpa (36), a resident of Haryana's Fatehabad, died on the spot.

Her husband, Ankit (40), and their 10-year-old daughter, Khwahish, were injured in the incident.

Traffic was disrupted near Pipalkoti with the landslide debris lying on the road.",2025-06-23T22:52:03+05:30,Times of India,1
35a78f0f2b522842041ab7ab714e12df,"One killed, 5 injured as SUV hits tempo in Himachal's Una","Una , A person was killed while five others, including three of a family, were injured in a collision between an SUV and a tempo in Himachal Pradesh's Una district, police said on Monday. One killed, 5 injured as SUV hits tempo in Himachal's Una

The accident occurred in Barnoh village on Sunday when a couple along with their two children were en route to their home in Lamlaihari from Una in the tempo.

Know the latest trending news with HT. Read detailed articles here

The SUV, registered in Punjab, carried devotees, going from Hamirpur to to Una city after paying obeisance at a religious place. Its driver veered off in the wrong direction at a high speed and hit the tempo coming from the opposite direction, they said.

According to police, the couple and their two children were sitting in the front cabin of the tempo and its entire front portion was damaged. Ravindra Kumar and his eight-year-old daughter suffered multiple fractures in their legs and a deep head injury.

His wife and son also suffered serious leg injuries. The occupants in the SUV Priya and Tarsem Lal from Jalandhar were also injured in the accident.

All the injured were taken to the regional hospital with the help of locals from where Ravindra, his wife Rama Gautam and their daughter Ashmita were critical were referred to Chandigarh in critical condition. Their son Divyansh has been is undergoing treatment at the regional hospital.

A police officer said that Ravindra died at the Post Graduate Institute of Medical Education and Research, Chandigarh. An eyewitness, village head of Barnoh Panchayat, Bakshish Singh said that the accident occurred due to negligence of the SUV driver.

Win exciting prizes daily View T&C Back Q. Which Indian city has the best quality of living? Delhi Mumbai Bengaluru Please wait a moment.

Superintendent of Police Una Amit Yadav said that the Sadar police station has registered a case and investigations are underway. Further action will be taken after recording the statements of the injured and eyewitnesses.

This article was generated from an automated news agency feed without modifications to text.",2025-06-23T11:59:53+05:30,Times of India,1
24345171ce493ec132045713506df3e2,Chandigarh: 35-year-old man dies of electrocution,"A 35-year-old man, Surendra Kumar, died after being electrocuted near a park in Vikas Nagar, near Nayagaon, late Friday night. The incident occurred around 11 pm when he accidentally came in contact with an electric pole while returning home. Victim is survived by his wife and two daughters, aged 5 and 7. (HT File)

Surendra had just dropped off some friends and was walking home after parking his vehicle when the mishap took place. Emergency services were called, but he was declared dead shortly after.

Know the latest trending news with HT. Read detailed articles here

He is survived by his wife and two daughters, aged 5 and 7.",2025-06-22T08:38:01+05:30,Times of India,2
0eee3aee332ad9479e0a40b4d6ec9d9d,Man killed by speeding metro feeder bus in Delhi's Shastri Park,"A man died after being run over by a speeding metro feeder e-bus on GT Road near the Shastri Park area in northeast Delhi, an official on Saturday said. A case has been registered and further investigation is underway, police said.(ANI)

The victim, identified as Aamir, was on his way to Seemapuri when the accident occurred near the GT Road bus terminal, he said.

Know the latest trending news with HT. Read detailed articles here

According to preliminary information, a horse-drawn cart was moving ahead of Aamir and as he approached the cart, the horse reportedly kicked him, causing him to lose balance and fall on the road, a senior police official said.

""Soon after he fell, an e-bus, coming from behind at high speed, ran over him. Aamir died on the spot due to the impact,"" the official added.

The deceased's body has been kept at the Guru Teg Bahadur Hospital mortuary for post-mortem, police said.

The cops are also reviewing the CCTV footage from the GT Road stretch to ascertain the exact sequence of events and confirm witness accounts, they said.

""The cause of death appears to be a combination of fall and the subsequent run-over. However, we are verifying all details to ensure a clear understanding of how the accident occurred,"" the officer said.

A case has been registered and further investigation is underway, police said.",2025-06-21T20:56:53+05:30,Times of India,1
ccaae6e7f6e0671c1e23ea30643d635a,Who is Amanda Kempton? Virginia woman charged in fatal hit-and-run that killed Netflix star Sara Burack,"Amanda Kempton, a 32-year-old woman from Virginia, has been arrested in connection with the fatal hit-and-run that killed real estate agent and Netflix personality Sara Burack, the Daily Mail reported. Netflix star Sara Burack was killed in a hit-and-run crash on Friday. (X)

Burack, known for her appearance on Netflix’s Million Dollar Beach House, was struck by a vehicle shortly before 3:00 a.m. on Friday along Montauk Highway, near Villa Paul Restaurant in Hampton Bays, New York.

Know the latest trending news with HT. Read detailed articles here

Emergency responders found her in critical condition at the scene. She was transported to Stony Brook University Hospital, where she later died from her injuries.

The driver fled the scene, triggering a large-scale manhunt involving the Southampton Town Police Department and the New York State Police Accident Reconstruction Unit.

Authorities eventually identified Kempton and took her into custody. According to the New York Post, she has been charged with leaving the scene of a motor vehicle accident, a Class D felony in New York punishable by up to four years in prison.

Amanda Kempton was scheduled to be arraigned on the charges Saturday.

Also Read: Who was Nihal Candan? Turkish influencer dies after struggling with anorexia

Who Was Sara Burack?

Sara Burack gained recognition in 2022 when she appeared on the Netflix reality show Million Dollar Beach House, where she competed alongside other luxury real estate agents in the Hamptons.

She previously worked for Nest Seekers International, a high-end real estate agency specializing in luxury properties in Manhattan and the Hamptons. According to Newsday, Burack left the agency over a year ago.

Fellow realtor Paulette Corsair remembered Sara Burack as a kind and compassionate person.

Speaking to Newsday, Corsair said, ""I want people to remember she was an amazing person who really cared for people. She was a hardworking real estate agent who was there for others. She was loved greatly by her friends and a close family.”",2025-06-21T07:29:54+05:30,Times of India,1
